"_time",messageBytes,cached,cp,bandwidthMbps,netPerflastMileRTT,netPerfdownloadTime,status,responseTime,failedvalues,requestClientIp
"2019-01-16T22:52:39.000+0000",203500,false,3915175,"91.32834041819852",49,17,200,66,0,"216.229.143.201"
"2019-01-16T22:52:43.000+0000",1489588,false,15030,"1136.4654541015625",38,10,201,48,0,"216.242.66.246"
"2019-01-16T22:52:45.000+0000",1304557,true,15030,"195.15647140203737",11,51,303,62,0,"217.163.95.152"
"2019-01-16T22:52:40.000+0000",681898,true,15030,"72.25651211208766",7,72,200,79,0,"216.203.123.117"
"2019-01-16T22:52:51.000+0000",1346237,false,404065,"1283.8716506958008",49,8,200,57,0,"216.155.130.212"
"2019-01-16T22:52:41.000+0000",712704,false,884685,"226.5625",13,24,400,37,1,"217.163.77.125"
"2019-01-16T22:52:49.000+0000",1230169,true,9999,"164.6569235283032",17,57,400,74,1,"64.126.161.31"
"2019-01-16T22:52:51.000+0000",1330730,false,9999,"298.60777013442095",0,34,201,34,0,"107.7.212.211"
"2019-01-16T22:52:38.000+0000",404754,false,7494377,"85.77855428059895",10,36,200,46,0,"217.67.159.111"
"2019-01-16T22:52:45.000+0000",339866,false,81330035,"89.41282075026939",16,29,201,45,0,"216.195.108.12"
"2019-01-16T22:52:37.000+0000",1266028,false,15030,"98.5615010164222",24,98,500,122,1,"216.132.153.203"
"2019-01-16T22:52:39.000+0000",310348,true,884685,"23.67767333984375",33,100,401,133,1,"208.54.80.236"
"2019-01-16T22:52:47.000+0000",394967,true,36322,"68.48543340509589",18,44,201,62,0,"216.130.122.125"
"2019-01-16T22:52:36.000+0000",788869,false,8916477,"75.2324104309082",18,80,200,98,0,"216.161.127.104"
"2019-01-16T22:52:47.000+0000",206361,true,9999,"21.866798400878906",33,72,502,105,1,"63.93.226.160"
"2019-01-16T22:52:42.000+0000",724092,true,38428,"141.65086012620193",48,39,200,87,0,"223.219.40.156"
"2019-01-16T22:52:43.000+0000",808995,false,53898,"106.41624187601023",36,58,301,94,0,"223.219.220.90"
"2019-01-16T22:52:50.000+0000",28940,true,4388815,"4.697759100731383",12,47,201,59,0,"223.132.229.220"
"2019-01-16T22:52:40.000+0000",1098714,true,85949,"130.97691535949707",20,64,201,84,0,"216.187.33.87"
"2019-01-16T22:52:48.000+0000",453794,true,110244,"98.91924176897321",39,35,304,74,0,"217.212.253.193"
"2019-01-16T22:52:42.000+0000",970196,true,8916477,"97.39484285053454",39,76,200,115,0,"208.186.83.144"
"2019-01-16T22:52:36.000+0000",421838,false,9999,"139.92906653362772",22,23,304,45,0,"198.228.221.160"
"2019-01-16T22:52:10.000+0000",1370057,false,15030,"121.54308585233467",0,86,201,86,0,"216.253.222.33"
"2019-01-16T22:52:13.000+0000",1010354,true,9999,"110.11984688895089",23,70,201,93,0,"125.238.6.30"
"2019-01-16T22:52:17.000+0000",593556,false,404065,"116.11468975360577",34,39,200,73,0,"216.214.156.180"
"2019-01-16T22:52:11.000+0000",1146854,true,9999,"203.48375897074854",48,43,304,91,0,"74.65.134.198"
"2019-01-16T22:52:12.000+0000",806832,true,9999,"91.87521863339552",42,67,500,109,1,"201.2.251.153"
"2019-01-16T22:52:17.000+0000",654782,true,558087,"73.46456191119026",31,68,201,99,0,"217.254.143.99"
"2019-01-16T22:52:14.000+0000",759143,false,558087,"251.817454462466",9,23,201,32,0,"217.255.173.70"
"2019-01-16T22:52:15.000+0000",707939,true,9999,"180.03819783528647",13,30,201,43,0,"185.1.52.84"
"2019-01-16T22:52:12.000+0000",190838,true,26870,"66.18083607066762",19,22,401,41,1,"222.223.31.54"
"2019-01-16T22:52:12.000+0000",1315578,false,9999,"147.60387645048255",29,68,200,97,0,"60.13.174.211"
"2019-01-16T22:52:08.000+0000",1128598,true,884685,"1722.1038818359375",29,5,200,34,0,"209.186.103.236"
"2019-01-16T22:52:19.000+0000",755555,false,884685,"58.82068556182239",39,98,200,137,0,"216.214.143.18"
"2019-01-16T22:52:13.000+0000",935812,true,9999,"237.98929850260416",48,30,201,78,0,"181.211.202.136"
"2019-01-16T22:52:16.000+0000",1292982,false,81330035,"352.3096357073103",17,28,200,45,0,"216.142.195.220"
"2019-01-16T22:52:20.000+0000",131279,true,8916477,"13.178674798262747",2,76,200,78,0,"216.238.248.66"
"2019-01-16T22:52:12.000+0000",13121,false,4388815,"2.002105712890625",44,50,201,94,0,"223.217.194.162"
"2019-01-16T22:52:16.000+0000",229422,false,884685,"40.70583609647529",40,43,302,83,0,"209.174.126.130"
"2019-01-16T22:52:06.000+0000",1298519,false,9999,"194.25321092792586",12,51,200,63,0,"79.162.226.35"
"2019-01-16T22:52:07.000+0000",428717,true,9999,"43.0375149375514",49,76,411,125,1,"64.108.210.224"
"2019-01-16T22:52:19.000+0000",169002,true,15030,"22.620753238075658",30,57,400,87,1,"216.146.20.35"
"2019-01-16T22:52:13.000+0000",307166,false,15030,"28.931982723283177",50,81,200,131,0,"216.199.244.186"
"2019-01-16T22:52:08.000+0000",1172038,true,9999,"270.96788810961175",1,33,200,34,0,"83.159.66.67"
"2019-01-16T22:52:17.000+0000",15041,false,15030,"1.4712015787760417",30,78,201,108,0,"216.184.48.230"
"2019-01-16T22:52:08.000+0000",166372,true,9999,"158.66470336914062",28,8,303,36,0,"92.251.79.120"
"2019-01-16T22:52:08.000+0000",849968,false,318725,"109.91086798199153",10,59,200,69,0,"217.203.233.77"
"2019-01-16T22:52:14.000+0000",133215,true,15030,"20.741832499601404",32,49,200,81,0,"216.63.136.54"
"2019-01-16T22:52:19.000+0000",57731,true,404065,"4.685665698761635",5,94,303,99,0,"216.241.187.191"
"2019-01-16T22:52:07.000+0000",399135,false,36322,"31.393385425056383",12,97,411,109,1,"208.40.78.89"
"2019-01-16T22:52:20.000+0000",254301,false,884685,"84.35489820397419",44,23,200,67,0,"209.199.104.52"
"2019-01-16T22:52:07.000+0000",604336,false,8916477,"59.111766326121796",43,78,206,121,0,"216.195.30.166"
"2019-01-16T22:52:20.000+0000",296548,false,404065,"50.27737087673611",5,45,412,50,1,"216.175.88.122"
"2019-01-16T22:52:08.000+0000",1496458,true,15030,"142.7133560180664",50,80,200,130,0,"209.252.158.176"
"2019-01-16T22:52:08.000+0000",473483,true,26870,"36.488773846867105",0,99,201,99,0,"223.104.19.115"
"2019-01-16T22:52:09.000+0000",140720,false,15030,"20.646315354567307",41,52,200,93,0,"216.192.10.50"
"2019-01-16T22:52:20.000+0000",155844,true,36322,"237.799072265625",21,5,302,26,0,"216.193.167.134"
"2019-01-16T22:52:06.000+0000",1124624,false,8916477,"1072.5250244140625",15,8,200,23,0,"216.235.35.62"
"2019-01-16T22:52:07.000+0000",1176067,false,9999,"100.81661953015274",13,89,201,102,0,"156.2.51.21"
"2019-01-16T22:52:08.000+0000",600974,false,81330035,"97.55463295794547",1,47,404,48,1,"216.246.172.209"
"2019-01-16T22:52:13.000+0000",117245,true,15030,"223.62709045410156",46,4,411,50,1,"216.50.12.102"
"2019-01-16T22:52:18.000+0000",1164588,false,26870,"98.72334798177083",25,90,201,115,0,"223.255.32.94"
"2019-01-16T22:52:11.000+0000",1466677,false,8916477,"414.4391660337095",33,27,302,60,0,"209.114.236.134"
"2019-01-16T22:52:16.000+0000",519467,true,15030,"74.77771111254422",26,53,200,79,0,"216.240.24.183"
"2019-01-16T22:52:05.000+0000",422630,true,9999,"358.26789008246527",37,9,503,46,1,"96.234.176.157"
"2019-01-16T22:52:06.000+0000",255162,false,15030,"48.66828918457031",48,40,201,88,0,"216.233.212.15"
"2019-01-16T22:52:19.000+0000",946570,true,15030,"328.26163552024144",17,22,504,39,1,"216.151.32.90"
"2019-01-16T22:52:19.000+0000",439514,true,9999,"56.834334034030725",13,59,200,72,0,"184.105.146.32"
"2019-01-16T22:52:13.000+0000",168240,true,15030,"12.965346827651516",23,99,200,122,0,"216.104.5.74"
"2019-01-16T22:52:05.000+0000",1359943,false,81330035,"159.62371826171875",36,65,303,101,0,"216.84.85.130"
"2019-01-16T22:52:17.000+0000",1197342,false,9999,"140.5383770282452",29,65,403,94,1,"181.211.202.69"
"2019-01-16T22:52:13.000+0000",991212,false,884685,"108.03353445870535",27,70,200,97,0,"216.233.176.71"
"2019-01-16T22:52:09.000+0000",109310,false,15030,"119.13844517299107",22,7,200,29,0,"209.248.224.250"
"2019-01-16T22:52:16.000+0000",965871,false,9999,"409.3894958496094",14,18,200,32,0,"67.173.55.64"
"2019-01-16T22:52:12.000+0000",1007981,true,888492,"349.55839677290487",10,22,500,32,1,"201.86.54.144"
"2019-01-16T22:52:10.000+0000",1275421,true,9423450,"187.12865389310394",5,52,200,57,0,"217.223.136.33"
"2019-01-16T22:52:15.000+0000",405747,true,9999,"68.79119873046875",24,45,201,69,0,"177.97.19.51"
"2019-01-16T22:52:15.000+0000",305851,false,9999,"41.66889190673828",3,56,404,59,1,"75.40.159.179"
"2019-01-16T22:52:13.000+0000",441368,true,8916477,"37.00407258756868",22,91,201,113,0,"216.217.56.173"
"2019-01-16T22:52:19.000+0000",366668,true,8916477,"133.21213495163693",35,21,201,56,0,"216.250.182.35"
"2019-01-16T22:52:06.000+0000",1388477,true,26870,"264.83097076416016",14,40,200,54,0,"222.223.183.185"
"2019-01-16T22:52:05.000+0000",893172,false,38428,"126.19188096788194",43,54,302,97,0,"222.229.235.179"
"2019-01-16T22:52:12.000+0000",321762,true,3915175,"29.576496905591114",20,83,200,103,0,"216.175.92.37"
"2019-01-16T22:52:14.000+0000",790018,false,404065,"61.50366335499043",46,98,206,144,0,"216.207.146.228"
"2019-01-16T22:52:05.000+0000",938889,false,81330035,"135.15386041605248",40,53,201,93,0,"216.237.226.130"
"2019-01-16T22:52:14.000+0000",904289,true,3915175,"153.31505669487848",3,45,500,48,1,"216.233.10.38"
"2019-01-16T22:52:19.000+0000",168325,true,15030,"29.186768965287644",10,44,503,54,1,"216.148.248.59"
"2019-01-16T22:52:12.000+0000",848898,false,9999,"215.88592529296875",17,30,201,47,0,"112.209.220.251"
"2019-01-16T22:52:16.000+0000",741245,true,85949,"314.1805860731337",46,18,304,64,0,"216.227.43.73"
"2019-01-16T22:52:13.000+0000",967323,true,404065,"223.6390547318892",8,33,201,41,0,"216.200.24.49"
"2019-01-16T22:52:18.000+0000",898427,false,26870,"96.54160620461047",44,71,201,115,0,"223.210.32.11"
"2019-01-16T22:52:15.000+0000",637135,true,16789151,"99.20314866669324",31,49,200,80,0,"216.254.195.235"
"2019-01-16T22:52:06.000+0000",46754,true,8916477,"6.994210037530637",28,51,200,79,0,"216.203.112.176"
"2019-01-16T22:52:10.000+0000",594763,false,682089,"54.020018804641",20,84,200,104,0,"223.195.4.92"
"2019-01-16T22:52:07.000+0000",722284,false,9999,"55.10589599609375",45,100,304,145,0,"121.50.199.37"
"2019-01-16T22:52:08.000+0000",944560,true,884685,"554.3400691105769",9,13,201,22,0,"216.220.213.96"
"2019-01-16T22:52:12.000+0000",403055,true,15030,"71.51315378588299",8,43,500,51,1,"216.3.66.75"
"2019-01-16T22:52:12.000+0000",945484,false,884685,"400.74835883246527",5,18,200,23,0,"216.126.176.50"
"2019-01-16T22:52:19.000+0000",476360,true,85949,"86.53186616443452",11,42,201,53,0,"216.60.35.111"
"2019-01-16T22:52:16.000+0000",1201379,false,888492,"208.31350846724075",31,44,201,75,0,"201.90.229.42"
"2019-01-16T22:52:15.000+0000",1034899,true,884685,"92.89003259995404",47,85,201,132,0,"216.40.142.116"
"2019-01-16T22:52:15.000+0000",990620,true,8227582,"175.76350722202037",33,43,201,76,0,"223.209.0.99"
"2019-01-16T22:52:14.000+0000",854811,false,404065,"186.3340105329241",9,35,206,44,0,"208.28.59.158"
"2019-01-16T22:52:11.000+0000",1120645,false,884685,"127.60959454436802",6,67,201,73,0,"216.199.79.50"
"2019-01-16T22:52:13.000+0000",1009065,false,404065,"108.43035200951805",25,71,201,96,0,"216.100.46.122"
"2019-01-16T22:52:09.000+0000",1351524,true,9999,"128.89137268066406",36,80,411,116,1,"93.106.197.106"
"2019-01-16T22:52:17.000+0000",558772,false,558087,"710.5153401692709",46,6,201,52,0,"217.247.171.52"
"2019-01-16T22:52:05.000+0000",1037723,false,717511,"95.38792989340173",6,83,201,89,0,"222.150.145.184"
"2019-01-16T22:52:20.000+0000",299740,false,9999,"285.8543395996094",9,8,201,17,0,"213.245.252.14"
"2019-01-16T22:52:17.000+0000",713176,true,81330035,"320.06476907169116",30,17,201,47,0,"216.153.234.213"
"2019-01-16T22:52:10.000+0000",371627,true,95894425,"50.630160740443635",23,56,200,79,0,"217.253.123.136"
"2019-01-16T22:52:06.000+0000",1276815,false,9999,"139.1617911202567",1,70,200,71,0,"89.254.108.162"
"2019-01-16T22:52:12.000+0000",135536,true,110244,"10.445026436237374",3,99,201,102,0,"217.137.105.58"
"2019-01-16T22:52:18.000+0000",419762,true,15030,"36.39238530939275",28,88,200,116,0,"216.236.250.252"
"2019-01-16T22:52:09.000+0000",106556,true,8916477,"11.613682338169644",14,70,200,84,0,"216.216.21.189"
"2019-01-16T22:52:09.000+0000",860402,true,884685,"226.35676943022628",38,29,201,67,0,"209.137.245.199"
"2019-01-16T22:52:17.000+0000",646560,false,15030,"109.619140625",15,45,201,60,0,"216.231.96.215"
"2019-01-16T22:52:07.000+0000",456764,true,9999,"96.80091010199652",25,36,201,61,0,"121.50.199.8"
"2019-01-16T22:52:18.000+0000",32529,true,9999,"3.818101149338942",25,65,302,90,0,"63.31.211.130"
"2019-01-16T22:52:16.000+0000",978910,true,404065,"126.58458645060911",48,59,201,107,0,"216.31.219.218"
"2019-01-16T22:52:13.000+0000",672037,true,9999,"155.37077007871684",24,33,502,57,1,"186.107.100.179"
"2019-01-16T22:52:10.000+0000",1404164,true,9999,"123.13702462733477",47,87,502,134,1,"118.237.82.219"
"2019-01-16T22:51:39.000+0000",1119768,false,3915175,"177.98233032226562",8,48,201,56,0,"209.210.140.33"
"2019-01-16T22:51:46.000+0000",44981,true,81330035,"10.09346457088695",25,34,201,59,0,"216.182.216.39"
"2019-01-16T22:51:43.000+0000",1183769,false,404065,"138.9452420748197",18,65,400,83,1,"216.153.228.206"
"2019-01-16T22:51:40.000+0000",835165,false,95894425,"579.254843971946",14,11,201,25,0,"217.236.48.116"
"2019-01-16T22:51:38.000+0000",829212,false,9999,"83.2419144479852",19,76,302,95,0,"184.6.23.175"
"2019-01-16T22:51:34.000+0000",695000,false,8916477,"139.5376105057566",18,38,301,56,0,"217.119.62.103"
"2019-01-16T22:51:46.000+0000",1127730,false,81330035,"134.43589210510254",20,64,412,84,1,"216.164.210.26"
"2019-01-16T22:51:39.000+0000",388883,true,16300,"38.531712123325896",22,77,201,99,0,"201.131.152.89"
"2019-01-16T22:51:41.000+0000",174123,false,81330035,"17.952068431957347",2,74,200,76,0,"216.207.79.156"
"2019-01-16T22:51:48.000+0000",124320,false,38428,"11.56690644054878",17,82,200,99,0,"223.219.213.226"
"2019-01-16T22:51:37.000+0000",1049750,false,404065,"177.97682020399304",15,45,502,60,1,"216.255.76.16"
"2019-01-16T22:51:38.000+0000",323155,true,55164,"34.725028024592866",19,71,404,90,1,"217.255.82.109"
"2019-01-16T22:51:48.000+0000",1488646,true,85949,"366.36992423765116",26,31,201,57,0,"216.168.222.185"
"2019-01-16T22:51:34.000+0000",1380286,true,85949,"234.01658799913193",44,45,412,89,1,"216.113.175.225"
"2019-01-16T22:51:46.000+0000",607638,true,9423450,"272.70059024586396",17,17,201,34,0,"217.223.135.63"
"2019-01-16T22:51:35.000+0000",224941,true,8916477,"19.501859491521664",36,88,200,124,0,"216.187.183.54"
"2019-01-16T22:51:38.000+0000",1321861,false,558087,"219.23911053201425",9,46,206,55,0,"217.255.122.252"
"2019-01-16T22:51:39.000+0000",1186246,true,3885461,"205.68951693448153",42,44,201,86,0,"223.222.239.99"
"2019-01-16T22:51:40.000+0000",429316,true,15030,"36.80248474806882",31,89,200,120,0,"209.154.228.59"
"2019-01-16T22:51:34.000+0000",300335,true,8916477,"163.66958618164062",15,14,200,29,0,"216.181.160.246"
"2019-01-16T22:51:35.000+0000",659097,false,36322,"76.18956132368608",3,66,201,69,0,"217.141.241.11"
"2019-01-16T22:51:40.000+0000",833593,false,404065,"115.63290682705967",38,55,200,93,0,"216.216.66.84"
"2019-01-16T22:51:46.000+0000",117239,true,81330035,"52.61544620289522",10,17,201,27,0,"216.74.236.174"
"2019-01-16T22:51:43.000+0000",987778,false,7494377,"109.21953726505889",18,69,504,87,1,"217.195.31.61"
"2019-01-16T22:51:44.000+0000",986032,true,9999,"94.03533935546875",37,80,201,117,0,"76.25.48.153"
"2019-01-16T22:51:48.000+0000",69649,false,404065,"8.85632832845052",50,60,200,110,0,"216.233.138.215"
"2019-01-16T22:51:49.000+0000",385605,false,3915175,"2941.9326782226562",25,1,200,26,0,"216.193.159.20"
"2019-01-16T22:51:36.000+0000",1095395,true,3915175,"107.14359772511017",37,78,301,115,0,"216.160.172.136"
"2019-01-16T22:51:46.000+0000",632911,true,674876,"64.38303629557292",18,75,200,93,0,"208.118.125.126"
"2019-01-16T22:51:41.000+0000",728055,false,3885461,"91.05932517129867",35,61,500,96,1,"223.253.2.161"
"2019-01-16T22:51:43.000+0000",1363867,true,81330035,"221.39317938622008",5,47,503,52,1,"216.253.245.90"
"2019-01-16T22:51:36.000+0000",1071248,true,15030,"272.43245442708337",21,30,303,51,0,"209.158.161.188"
"2019-01-16T22:51:41.000+0000",1243046,false,16789151,"395.1536814371745",43,24,411,67,1,"216.254.195.247"
"2019-01-16T22:51:42.000+0000",1213289,false,81330035,"156.8925501936573",44,59,411,103,1,"216.210.252.7"
"2019-01-16T22:51:44.000+0000",1391823,true,9999,"558.8824623509457",40,19,400,59,1,"119.24.85.175"
"2019-01-16T22:51:41.000+0000",1343522,false,15030,"244.05379522414432",21,42,412,63,1,"216.213.9.244"
"2019-01-16T22:51:49.000+0000",1242440,true,8916477,"175.5382396556713",22,54,400,76,1,"216.126.34.172"
"2019-01-16T22:51:49.000+0000",180381,true,884685,"17.87269889534294",35,77,200,112,0,"216.216.149.117"
"2019-01-16T22:51:42.000+0000",251439,false,9999,"174.3933937766335",13,11,200,24,0,"171.240.26.197"
"2019-01-16T22:51:46.000+0000",88645,false,3915175,"21.816376716859878",49,31,200,80,0,"209.136.114.48"
"2019-01-16T22:51:34.000+0000",1309025,true,884685,"399.48272705078125",45,25,412,70,1,"216.195.240.253"
"2019-01-16T22:51:49.000+0000",1124784,true,38428,"390.0645862926136",19,22,201,41,0,"223.216.248.28"
"2019-01-16T22:51:37.000+0000",1391981,false,36322,"151.7138889857701",42,70,201,112,0,"216.210.198.107"
"2019-01-16T22:51:41.000+0000",200258,true,9999,"138.8952081853693",17,11,500,28,1,"97.11.55.142"
"2019-01-16T22:51:41.000+0000",786156,true,404065,"352.81731100643384",49,17,200,66,0,"216.106.244.181"
"2019-01-16T22:51:42.000+0000",1300014,true,9999,"111.44179440616223",12,89,200,101,0,"89.218.211.94"
"2019-01-16T22:51:46.000+0000",807317,false,884685,"473.7953772911659",46,13,201,59,0,"216.165.248.56"
"2019-01-16T22:51:37.000+0000",598637,false,85949,"65.24625505719867",20,70,201,90,0,"216.216.223.90"
"2019-01-16T22:51:44.000+0000",286786,true,81330035,"34.73021492125496",38,63,201,101,0,"216.199.120.227"
"2019-01-16T22:51:36.000+0000",270530,false,81330035,"66.58000330771169",7,31,201,38,0,"216.177.36.60"
"2019-01-16T22:51:38.000+0000",1431940,false,81330035,"642.6373650045956",12,17,201,29,0,"216.253.192.147"
"2019-01-16T22:51:40.000+0000",855750,true,884685,"6528.8543701171875",35,1,201,36,0,"216.255.66.116"
"2019-01-16T22:51:42.000+0000",1325490,false,8227582,"326.21568249117945",7,31,200,38,0,"223.252.192.41"
"2019-01-16T22:51:34.000+0000",479259,false,80457181,"110.80169677734375",27,33,200,60,0,"201.95.179.223"
"2019-01-16T22:51:37.000+0000",64844,false,8916477,"6.033176329077744",10,82,201,92,0,"216.141.132.174"
"2019-01-16T22:51:48.000+0000",217453,false,404065,"51.84483528137207",13,32,201,45,0,"216.206.97.96"
"2019-01-16T22:51:45.000+0000",745293,false,404065,"284.3067169189453",38,20,201,58,0,"216.204.68.121"
"2019-01-16T22:51:37.000+0000",1420480,false,888492,"169.33441162109375",1,64,301,65,0,"201.79.254.2"
"2019-01-16T22:51:39.000+0000",1421897,true,8916477,"570.9585892526727",13,19,403,32,1,"209.199.232.106"
"2019-01-16T22:51:42.000+0000",424841,true,7494377,"202.57997512817383",11,16,201,27,0,"212.195.141.129"
"2019-01-16T22:51:45.000+0000",1020633,false,404065,"149.74638131948618",45,52,201,97,0,"216.202.81.44"
"2019-01-16T22:51:41.000+0000",1177533,false,884685,"134.08751985920009",11,67,200,78,0,"216.226.217.209"
"2019-01-16T22:51:49.000+0000",916135,true,9999,"145.6157366434733",27,48,200,75,0,"5.184.68.119"
"2019-01-16T22:51:34.000+0000",551778,true,80457181,"131.55412673950195",44,32,201,76,0,"207.117.37.228"
"2019-01-16T22:51:42.000+0000",410900,false,9999,"32.99913908305921",10,95,206,105,0,"177.199.213.196"
"2019-01-16T22:51:48.000+0000",642990,false,9999,"125.78524076021635",30,39,201,69,0,"82.163.35.246"
"2019-01-16T22:51:35.000+0000",738207,false,404065,"77.15167737986943",34,73,502,107,1,"216.168.209.152"
"2019-01-16T22:51:36.000+0000",155523,true,884685,"35.9559492631392",3,33,200,36,0,"209.181.64.113"
"2019-01-16T22:51:39.000+0000",281585,false,888492,"26.522506902247297",3,81,201,84,0,"201.158.110.64"
"2019-01-16T22:51:41.000+0000",355465,true,15030,"1355.9913635253906",3,2,200,5,0,"216.241.178.208"
"2019-01-16T22:51:47.000+0000",1371065,true,8916477,"249.05704316638767",28,42,200,70,0,"216.41.81.215"
"2019-01-16T22:51:47.000+0000",866146,false,9999,"90.5228706255351",35,73,201,108,0,"173.241.205.116"
"2019-01-16T22:51:38.000+0000",26424,false,96062,"2.399989536830357",20,84,400,104,1,"217.207.247.45"
"2019-01-16T22:51:39.000+0000",750028,false,81330035,"173.4018036813447",32,33,201,65,0,"216.217.201.44"
"2019-01-16T22:51:41.000+0000",464475,true,9999,"73.82631301879883",13,48,200,61,0,"41.224.146.36"
"2019-01-16T22:51:34.000+0000",1201904,false,404065,"92.6242404513889",31,99,503,130,1,"216.55.31.236"
"2019-01-16T22:51:41.000+0000",929490,true,3915175,"472.7630615234375",5,15,401,20,1,"216.156.160.81"
"2019-01-16T22:51:40.000+0000",1472924,false,16789151,"387.5006313981681",27,29,200,56,0,"216.246.247.196"
"2019-01-16T22:51:45.000+0000",509190,false,9999,"57.129579431870404",13,68,200,81,0,"27.214.135.169"
"2019-01-16T22:51:43.000+0000",1298070,true,33024,"198.06976318359375",49,50,301,99,0,"223.104.2.99"
"2019-01-16T22:51:34.000+0000",329572,false,318725,"33.525797526041664",36,75,403,111,1,"217.133.115.241"
"2019-01-16T22:51:46.000+0000",800769,true,15030,"113.13671535915798",9,54,201,63,0,"216.78.120.202"
"2019-01-16T22:51:34.000+0000",894008,false,85949,"189.46499294704861",42,36,200,78,0,"216.237.245.34"
"2019-01-16T22:51:42.000+0000",509167,true,7494377,"82.65182819772274",4,47,504,51,1,"217.195.17.220"
"2019-01-16T22:51:36.000+0000",1446869,true,4388815,"1226.5260484483506",32,9,303,41,0,"223.219.169.234"
"2019-01-16T22:51:36.000+0000",282818,true,36322,"67.4290657043457",28,32,201,60,0,"209.130.178.238"
"2019-01-16T22:51:42.000+0000",861922,false,884685,"80.1944267459032",22,82,200,104,0,"216.7.30.19"
"2019-01-16T22:51:37.000+0000",223648,false,53898,"426.57470703125",2,4,200,6,0,"223.219.170.98"
"2019-01-16T22:51:37.000+0000",273274,true,884685,"61.32103415096507",42,34,201,76,0,"216.207.189.107"
"2019-01-16T22:51:36.000+0000",406002,true,8916477,"46.93256724964489",48,66,200,114,0,"216.80.142.11"
"2019-01-16T22:51:46.000+0000",1068512,false,682089,"84.91770426432292",4,96,201,100,0,"223.253.5.240"
"2019-01-16T22:51:34.000+0000",145484,true,85949,"11.562029520670572",30,96,502,126,1,"214.13.47.4"
"2019-01-16T22:51:43.000+0000",931421,false,33024,"134.07883554134727",20,53,200,73,0,"223.104.248.168"
"2019-01-16T22:51:44.000+0000",970678,true,55164,"411.42696804470484",44,18,200,62,0,"217.251.162.19"
"2019-01-16T22:51:41.000+0000",1089574,false,884685,"100.15409538544804",25,83,412,108,1,"208.54.80.47"
"2019-01-16T22:51:44.000+0000",1269276,true,9999,"440.1730624112216",43,22,200,65,0,"45.20.207.154"
"2019-01-16T22:51:38.000+0000",106513,false,9999,"58.04497855050223",32,14,200,46,0,"189.118.181.254"
"2019-01-16T22:51:34.000+0000",1386934,true,3915175,"185.63976622464364",31,57,404,88,1,"216.103.89.82"
"2019-01-16T22:51:37.000+0000",554962,true,8916477,"90.08561803939496",43,47,201,90,0,"216.233.185.198"
"2019-01-16T22:51:46.000+0000",1125606,false,3915175,"182.71685661153592",26,47,201,73,0,"216.87.33.82"
"2019-01-16T22:51:07.000+0000",800338,true,404065,"107.12446246230812",12,57,201,69,0,"216.84.171.201"
"2019-01-16T22:51:08.000+0000",1032099,false,404065,"787.4290466308594",16,10,201,26,0,"209.76.184.33"
"2019-01-16T22:51:13.000+0000",167125,false,7494377,"91.07589721679688",28,14,301,42,0,"217.128.145.247"
"2019-01-16T22:51:07.000+0000",432710,true,80457181,"36.27819019359547",23,91,504,114,1,"201.90.233.177"
"2019-01-16T22:51:12.000+0000",986025,false,9423450,"77.55436848119362",35,97,200,132,0,"217.203.230.133"
"2019-01-16T22:51:03.000+0000",270515,true,15030,"171.98880513509116",34,12,201,46,0,"209.206.233.173"
"2019-01-16T22:51:06.000+0000",381086,false,15030,"31.60277656886889",13,92,201,105,0,"216.194.3.213"
"2019-01-16T22:51:07.000+0000",167531,false,558087,"182.59429931640625",26,7,200,33,0,"217.235.188.231"
"2019-01-16T22:51:15.000+0000",262034,true,318725,"29.838220397038246",45,67,503,112,1,"217.223.102.174"
"2019-01-16T22:51:11.000+0000",1417494,false,3915175,"284.5952887284128",50,38,405,88,1,"216.165.237.194"
"2019-01-16T22:51:15.000+0000",69548,false,85949,"25.267101469494047",47,21,200,68,0,"216.170.34.166"
"2019-01-16T22:51:06.000+0000",1255725,false,110244,"456.2105451311384",42,21,201,63,0,"217.204.127.173"
"2019-01-16T22:51:10.000+0000",1258989,false,682089,"120.06654739379883",42,80,201,122,0,"222.235.216.37"
"2019-01-16T22:51:18.000+0000",248386,false,9999,"90.23975190662202",43,21,200,64,0,"199.172.170.221"
"2019-01-16T22:51:14.000+0000",1470522,false,558087,"114.4815561722736",14,98,200,112,0,"217.251.73.22"
"2019-01-16T22:51:07.000+0000",688394,true,15030,"63.27746287885919",28,83,201,111,0,"214.4.238.173"
"2019-01-16T22:51:08.000+0000",776937,true,318725,"227.9830345740685",49,26,200,75,0,"217.223.96.143"
"2019-01-16T22:51:08.000+0000",1103651,true,81330035,"95.68396481600675",17,88,200,105,0,"216.220.170.112"
"2019-01-16T22:51:15.000+0000",1224591,true,81330035,"389.28699493408203",44,24,201,68,0,"216.253.192.104"
"2019-01-16T22:51:13.000+0000",1198138,true,9999,"304.70225016276044",0,30,201,30,0,"37.229.219.215"
"2019-01-16T22:51:11.000+0000",1048193,true,81330035,"199.92694854736328",11,40,200,51,0,"216.233.165.230"
"2019-01-16T22:51:11.000+0000",238112,false,404065,"56.77032470703125",3,32,201,35,0,"216.253.238.144"
"2019-01-16T22:51:03.000+0000",189696,false,9999,"49.905711206896555",47,29,201,76,0,"184.61.198.209"
"2019-01-16T22:51:05.000+0000",313381,true,9999,"68.31163678850446",33,35,200,68,0,"71.245.145.24"
