epoch,_time,amount,action,location,ID,user
1532565165,2018/07/25 19:32:45,464,deposit,greenville,166569,meg
1532565163,2018/07/25 19:32:43,423,withdrawal,boston,148657,queen
1532565162,2018/07/25 19:32:42,267,deposit,margaritaville,116202,tambo
1532565160,2018/07/25 19:32:40,496,deposit,margaritaville,134282,tambo
1532565159,2018/07/25 19:32:39,404,deposit,jamestown,115289,rumpy
1532565159,2018/07/25 19:32:39,55,withdrawal,truthville,188127,sleezy
1532565157,2018/07/25 19:32:37,337,deposit,greenville,127015,sappy
1532565156,2018/07/25 19:32:36,103,deposit,catalina,100085,arc
1532565154,2018/07/25 19:32:34,50,withdrawal,catalina,191864,arc
1532565153,2018/07/25 19:32:33,300,withdrawal,darthmouth,131644,robo
1532565152,2018/07/25 19:32:32,289,withdrawal,truthville,108584,sleezy
1532565150,2018/07/25 19:32:30,369,withdrawal,fresno,140577,hurly
1532565150,2018/07/25 19:32:30,14,deposit,fresno,107198,robo
1532565150,2018/07/25 19:32:30,33,deposit,james,136310,james
1532565148,2018/07/25 19:32:28,340,withdrawal,boston,152455,leepy
1532565148,2018/07/25 19:32:28,190,deposit,margaritaville,144155,rumpy
1532565147,2018/07/25 19:32:27,479,withdrawal,bermuda,150353,sam
1532565147,2018/07/25 19:32:27,202,deposit,boston,148299,sam
1532565145,2018/07/25 19:32:25,487,deposit,boston,148713,wolf
1532565143,2018/07/25 19:32:23,339,withdrawal,bermuda,103016,wolf
1532565143,2018/07/25 19:32:23,122,deposit,boston,191955,hopey
1532565142,2018/07/25 19:32:22,484,deposit,catalina,187455,rohit
1532565142,2018/07/25 19:32:22,426,withdrawal,darthmouth,128296,wolf
1532565141,2018/07/25 19:32:21,291,deposit,jamestown,106764,mary
1532565140,2018/07/25 19:32:20,283,deposit,margaritaville,164423,snow
1532565138,2018/07/25 19:32:18,356,withdrawal,fresno,144734,sleezy
1532565137,2018/07/25 19:32:17,386,deposit,boston,146439,sam
1532565137,2018/07/25 19:32:17,171,withdrawal,boston,146632,moes
1532565135,2018/07/25 19:32:15,396,deposit,catalina,147880,meg
1532565133,2018/07/25 19:32:13,424,withdrawal,fresno,165937,hurly
1532565132,2018/07/25 19:32:12,458,deposit,jamestown,165045,meg
1532565132,2018/07/25 19:32:12,452,deposit,boston,165992,queen
1532565132,2018/07/25 19:32:12,170,deposit,darthmouth,191833,moes
1532565131,2018/07/25 19:32:11,228,withdrawal,catalina,108711,queen
1532565130,2018/07/25 19:32:10,469,withdrawal,fresno,157612,soc
1532565128,2018/07/25 19:32:08,176,deposit,bermuda,112700,hopey
1532565128,2018/07/25 19:32:08,480,deposit,bermuda,181580,soc
1532565128,2018/07/25 19:32:08,274,withdrawal,seattle,176112,rohit
1532565127,2018/07/25 19:32:07,255,deposit,fresno,184647,sam
1532565125,2018/07/25 19:32:05,170,deposit,truthville,127622,rohit
1532565124,2018/07/25 19:32:04,357,withdrawal,greenville,113276,leepy
1532565124,2018/07/25 19:32:04,362,deposit,bermuda,153231,grodo
1532565123,2018/07/25 19:32:03,479,deposit,margaritaville,171984,james
1532565122,2018/07/25 19:32:02,126,deposit,truthville,128042,tambo
1532565120,2018/07/25 19:32:00,18,deposit,jamestown,166742,soc
1532565119,2018/07/25 19:31:59,224,withdrawal,seattle,129207,dashful
1532565118,2018/07/25 19:31:58,60,deposit,margaritaville,117065,wolf
1532565117,2018/07/25 19:31:57,313,withdrawal,darthmouth,162094,tambo
1532565117,2018/07/25 19:31:57,139,withdrawal,boston,100447,slacker
1532565116,2018/07/25 19:31:56,380,withdrawal,catalina,136048,arc
1532565115,2018/07/25 19:31:55,400,deposit,truthville,129280,wolf
1532565113,2018/07/25 19:31:53,423,withdrawal,boston,128423,moes
1532565112,2018/07/25 19:31:52,205,deposit,catalina,155672,arc
1532565111,2018/07/25 19:31:51,207,deposit,truthville,115624,grodo
1532565111,2018/07/25 19:31:51,159,deposit,jamestown,164723,hopey
1532565109,2018/07/25 19:31:49,455,withdrawal,darthmouth,118840,soc
1532565109,2018/07/25 19:31:49,88,withdrawal,greenville,176674,queen
1532565107,2018/07/25 19:31:47,154,withdrawal,catalina,160122,meg
1532565107,2018/07/25 19:31:47,305,deposit,bermuda,179220,soc
1532565106,2018/07/25 19:31:46,387,withdrawal,fresno,180179,james
1532565106,2018/07/25 19:31:46,471,withdrawal,margaritaville,199049,sam
1532565104,2018/07/25 19:31:44,417,deposit,greenville,182658,slacker
1532565104,2018/07/25 19:31:44,78,deposit,boston,189800,queen
1532565102,2018/07/25 19:31:42,365,withdrawal,fresno,111795,sleezy
1532565101,2018/07/25 19:31:41,386,withdrawal,greenville,111144,sam
1532565101,2018/07/25 19:31:41,265,deposit,jamestown,190511,queen
1532565100,2018/07/25 19:31:40,424,withdrawal,fresno,156534,robo
1532565098,2018/07/25 19:31:38,346,deposit,catalina,179985,hurly
1532565098,2018/07/25 19:31:38,66,withdrawal,darthmouth,131514,sappy
1532565097,2018/07/25 19:31:37,366,withdrawal,margaritaville,169883,leepy
1532565095,2018/07/25 19:31:35,56,withdrawal,greenville,134607,tambo
1532565094,2018/07/25 19:31:34,61,withdrawal,boston,170933,rumpy
1532565092,2018/07/25 19:31:32,323,withdrawal,greenville,199952,queen
1532565091,2018/07/25 19:31:31,470,deposit,darthmouth,199061,moes
1532565089,2018/07/25 19:31:29,352,withdrawal,seattle,176626,mary
1532565089,2018/07/25 19:31:29,328,deposit,darthmouth,134802,hopey
1532565087,2018/07/25 19:31:27,130,withdrawal,bermuda,104609,rohit
1532565087,2018/07/25 19:31:27,42,deposit,boston,103647,grodo
1532565085,2018/07/25 19:31:25,209,withdrawal,truthville,118146,rumpy
1532565085,2018/07/25 19:31:25,122,deposit,seattle,191627,dashful
1532565083,2018/07/25 19:31:23,112,deposit,fresno,106190,leepy
1532565083,2018/07/25 19:31:23,439,deposit,truthville,167892,saint
1532565082,2018/07/25 19:31:22,406,deposit,truthville,115361,saint
1532565080,2018/07/25 19:31:20,401,deposit,margaritaville,194903,sappy
1532565079,2018/07/25 19:31:19,331,deposit,catalina,173896,slacker
1532565079,2018/07/25 19:31:19,118,deposit,boston,199137,wolf
1532565077,2018/07/25 19:31:17,453,deposit,catalina,188487,sam
1532565075,2018/07/25 19:31:15,281,deposit,darthmouth,197265,leepy
1532565075,2018/07/25 19:31:15,317,deposit,boston,195489,wolf
1532565073,2018/07/25 19:31:13,473,withdrawal,margaritaville,114411,dashful
1532565073,2018/07/25 19:31:13,61,deposit,james,160488,james
1532565072,2018/07/25 19:31:12,26,deposit,fresno,137577,grodo
1532565072,2018/07/25 19:31:12,282,deposit,fresno,128541,rohit
1532565071,2018/07/25 19:31:11,309,withdrawal,catalina,180939,robo
1532565071,2018/07/25 19:31:11,334,deposit,fresno,145355,sleezy
1532565069,2018/07/25 19:31:09,416,deposit,truthville,128913,james
1532565069,2018/07/25 19:31:09,326,deposit,truthville,183581,saint
1532565069,2018/07/25 19:31:09,65,withdrawal,catalina,161189,tambo
1532565068,2018/07/25 19:31:08,400,deposit,bermuda,115836,hopey
1532565068,2018/07/25 19:31:08,450,withdrawal,truthville,173567,moes
1532565067,2018/07/25 19:31:07,95,deposit,catalina,104306,dashful
1532565065,2018/07/25 19:31:05,396,withdrawal,jamestown,180969,robo
1532565064,2018/07/25 19:31:04,482,deposit,jamestown,173619,hurly
1532565063,2018/07/25 19:31:03,395,withdrawal,fresno,183943,rumpy
1532565061,2018/07/25 19:31:01,344,withdrawal,catalina,192860,dashful
1532565061,2018/07/25 19:31:01,329,deposit,seattle,152281,leepy
1532565060,2018/07/25 19:31:00,299,deposit,greenville,102058,barry
1532565059,2018/07/25 19:30:59,281,withdrawal,fresno,114064,hurly
1532565059,2018/07/25 19:30:59,413,withdrawal,fresno,170275,hopey
1532565058,2018/07/25 19:30:58,342,withdrawal,james,139195,sleezy
1532565056,2018/07/25 19:30:56,169,deposit,bermuda,182820,wolf
1532565055,2018/07/25 19:30:55,426,deposit,truthville,164864,saint
1532565055,2018/07/25 19:30:55,109,deposit,truthville,122572,saint
1532565055,2018/07/25 19:30:55,221,withdrawal,truthville,159890,saint
1532565054,2018/07/25 19:30:54,218,deposit,darthmouth,138958,hopey
1532565053,2018/07/25 19:30:53,498,withdrawal,bermuda,199100,queen
1532565052,2018/07/25 19:30:52,148,deposit,jamestown,168742,hurly
1532565052,2018/07/25 19:30:52,147,deposit,greenville,131395,hurly
1532565050,2018/07/25 19:30:50,133,deposit,seattle,179468,barry
1532565049,2018/07/25 19:30:49,318,withdrawal,truthville,130166,robo
1532565049,2018/07/25 19:30:49,263,deposit,catalina,118197,dashful
1532565048,2018/07/25 19:30:48,329,withdrawal,truthville,117655,robo
1532565046,2018/07/25 19:30:46,394,withdrawal,margaritaville,103678,wolf
1532565046,2018/07/25 19:30:46,130,withdrawal,margaritaville,178318,rohit
1532565045,2018/07/25 19:30:45,166,deposit,darthmouth,190813,hopey
1532565043,2018/07/25 19:30:43,238,deposit,truthville,197259,barry
1532565043,2018/07/25 19:30:43,319,withdrawal,darthmouth,139739,snow
1532565041,2018/07/25 19:30:41,386,withdrawal,fresno,136036,snow
1532565041,2018/07/25 19:30:41,268,deposit,bermuda,181615,hurly
1532565040,2018/07/25 19:30:40,18,deposit,boston,105948,barry
1532565039,2018/07/25 19:30:39,6,withdrawal,darthmouth,129222,dashful
1532565038,2018/07/25 19:30:38,297,deposit,fresno,155585,sam
1532565037,2018/07/25 19:30:37,14,withdrawal,james,160180,robo
1532565037,2018/07/25 19:30:37,206,withdrawal,catalina,106336,arc
1532565035,2018/07/25 19:30:35,94,withdrawal,bermuda,138805,wolf
1532565035,2018/07/25 19:30:35,297,deposit,seattle,136022,meg
1532565034,2018/07/25 19:30:34,67,deposit,catalina,119206,arc
1532565032,2018/07/25 19:30:32,237,withdrawal,jamestown,160573,meg
1532565032,2018/07/25 19:30:32,90,deposit,boston,155956,snow
1532565031,2018/07/25 19:30:31,441,deposit,jamestown,117627,mary
1532565030,2018/07/25 19:30:30,484,deposit,greenville,191137,hopey
1532565030,2018/07/25 19:30:30,382,deposit,margaritaville,186878,snow
1532565028,2018/07/25 19:30:28,481,deposit,margaritaville,160079,queen
1532565027,2018/07/25 19:30:27,180,withdrawal,margaritaville,109303,wolf
1532565026,2018/07/25 19:30:26,30,deposit,darthmouth,129272,james
1532565024,2018/07/25 19:30:24,247,withdrawal,catalina,160600,mary
1532565023,2018/07/25 19:30:23,156,deposit,margaritaville,121771,rumpy
1532565021,2018/07/25 19:30:21,315,deposit,boston,182208,leepy
1532565020,2018/07/25 19:30:20,121,deposit,margaritaville,103430,wolf
1532565018,2018/07/25 19:30:18,125,withdrawal,truthville,142808,saint
1532565017,2018/07/25 19:30:17,259,deposit,jamestown,127465,tambo
1532565015,2018/07/25 19:30:15,490,withdrawal,margaritaville,194231,moes
1532565014,2018/07/25 19:30:14,266,withdrawal,catalina,173768,hurly
1532565014,2018/07/25 19:30:14,402,deposit,jamestown,109324,hopey
1532565013,2018/07/25 19:30:13,330,deposit,seattle,114114,slacker
1532565011,2018/07/25 19:30:11,214,deposit,fresno,115624,slacker
1532565011,2018/07/25 19:30:11,339,deposit,truthville,181247,saint
1532565010,2018/07/25 19:30:10,111,deposit,greenville,106406,soc
1532565009,2018/07/25 19:30:09,149,deposit,greenville,196383,sam
1532565008,2018/07/25 19:30:08,390,withdrawal,bermuda,169607,soc
1532565007,2018/07/25 19:30:07,485,deposit,fresno,178761,sam
1532565005,2018/07/25 19:30:05,151,deposit,darthmouth,117614,barry
1532565005,2018/07/25 19:30:05,242,withdrawal,margaritaville,181380,grodo
1532565004,2018/07/25 19:30:04,94,withdrawal,catalina,170100,mary
1532565002,2018/07/25 19:30:02,341,withdrawal,seattle,177623,slacker
1532565001,2018/07/25 19:30:01,19,deposit,greenville,176886,queen
1532565000,2018/07/25 19:30:00,281,deposit,bermuda,190272,queen
1532564998,2018/07/25 19:29:58,402,deposit,greenville,174016,rohit
1532564997,2018/07/25 19:29:57,276,deposit,catalina,145055,arc
1532564995,2018/07/25 19:29:55,407,withdrawal,fresno,170947,grodo
1532564993,2018/07/25 19:29:53,68,deposit,boston,116892,soc
1532564991,2018/07/25 19:29:51,432,deposit,bermuda,126645,james
1532564990,2018/07/25 19:29:50,496,withdrawal,jamestown,179230,sappy
1532564989,2018/07/25 19:29:49,305,deposit,seattle,123534,james
1532564988,2018/07/25 19:29:48,28,deposit,catalina,190445,arc
1532564987,2018/07/25 19:29:47,25,withdrawal,darthmouth,196828,hurly
1532564985,2018/07/25 19:29:45,417,withdrawal,boston,159203,hopey
1532564984,2018/07/25 19:29:44,115,deposit,fresno,115096,slacker
1532564983,2018/07/25 19:29:43,224,withdrawal,catalina,176613,mary
1532564983,2018/07/25 19:29:43,390,withdrawal,fresno,191257,wolf
1532564981,2018/07/25 19:29:41,228,withdrawal,truthville,100917,saint
1532564979,2018/07/25 19:29:39,291,deposit,jamestown,112346,wolf
1532564977,2018/07/25 19:29:37,15,deposit,margaritaville,128984,hopey
1532564977,2018/07/25 19:29:37,6,withdrawal,truthville,140329,saint
1532564976,2018/07/25 19:29:36,6,withdrawal,darthmouth,171713,james
1532564976,2018/07/25 19:29:36,236,deposit,bermuda,157332,james
1532564975,2018/07/25 19:29:35,459,withdrawal,james,150448,soc
1532564975,2018/07/25 19:29:35,186,withdrawal,bermuda,140895,queen
1532564974,2018/07/25 19:29:34,103,deposit,fresno,153856,moes
1532564973,2018/07/25 19:29:33,114,withdrawal,jamestown,136216,sleezy
1532564972,2018/07/25 19:29:32,141,withdrawal,truthville,105263,saint
1532564970,2018/07/25 19:29:30,337,withdrawal,truthville,192342,saint
1532564969,2018/07/25 19:29:29,136,withdrawal,jamestown,148292,tambo
1532564969,2018/07/25 19:29:29,124,deposit,seattle,105678,barry
1532564967,2018/07/25 19:29:27,421,withdrawal,seattle,179483,tambo
1532564966,2018/07/25 19:29:26,458,withdrawal,seattle,105274,meg
1532564964,2018/07/25 19:29:24,346,deposit,jamestown,121812,dashful
1532564963,2018/07/25 19:29:23,257,withdrawal,margaritaville,135218,queen
1532564963,2018/07/25 19:29:23,429,withdrawal,darthmouth,163365,snow
1532564961,2018/07/25 19:29:21,456,deposit,catalina,152844,arc
1532564960,2018/07/25 19:29:20,85,withdrawal,seattle,113562,mary
1532564958,2018/07/25 19:29:18,168,deposit,truthville,121746,saint
1532564956,2018/07/25 19:29:16,326,deposit,greenville,155966,barry
1532564956,2018/07/25 19:29:16,400,withdrawal,truthville,111929,saint
1532564955,2018/07/25 19:29:15,209,deposit,darthmouth,128580,barry
1532564955,2018/07/25 19:29:15,198,deposit,truthville,197013,mary
1532564953,2018/07/25 19:29:13,24,deposit,fresno,177408,queen
1532564953,2018/07/25 19:29:13,120,withdrawal,truthville,135757,saint
1532564951,2018/07/25 19:29:11,243,withdrawal,truthville,197980,saint
1532564951,2018/07/25 19:29:11,377,deposit,truthville,114551,saint
1532564950,2018/07/25 19:29:10,451,withdrawal,darthmouth,169770,sam
1532564948,2018/07/25 19:29:08,434,withdrawal,james,133887,james
1532564948,2018/07/25 19:29:08,490,deposit,jamestown,154321,barry
1532564947,2018/07/25 19:29:07,363,withdrawal,seattle,183370,rohit
1532564946,2018/07/25 19:29:06,135,withdrawal,jamestown,139888,moes
1532564944,2018/07/25 19:29:04,174,withdrawal,truthville,103836,grodo
1532564942,2018/07/25 19:29:02,71,withdrawal,bermuda,197155,robo
1532564941,2018/07/25 19:29:01,316,withdrawal,seattle,127488,soc
1532564941,2018/07/25 19:29:01,236,deposit,catalina,105988,arc
1532564940,2018/07/25 19:29:00,425,withdrawal,jamestown,120405,moes
1532564939,2018/07/25 19:28:59,273,deposit,truthville,191629,tambo
1532564937,2018/07/25 19:28:57,175,deposit,margaritaville,134111,hurly
1532564936,2018/07/25 19:28:56,230,deposit,jamestown,174744,hurly
1532564935,2018/07/25 19:28:55,7,withdrawal,bermuda,117019,mary
1532564935,2018/07/25 19:28:55,203,withdrawal,greenville,174266,hopey
1532564934,2018/07/25 19:28:54,381,deposit,james,164001,moes
1532564932,2018/07/25 19:28:52,78,withdrawal,margaritaville,163955,barry
1532564932,2018/07/25 19:28:52,460,withdrawal,truthville,115362,robo
1532564931,2018/07/25 19:28:51,412,deposit,catalina,158974,slacker
1532564930,2018/07/25 19:28:50,490,deposit,darthmouth,135116,dashful
1532564929,2018/07/25 19:28:49,52,withdrawal,fresno,196098,james
1532564928,2018/07/25 19:28:48,74,deposit,greenville,159997,james
1532564926,2018/07/25 19:28:46,71,withdrawal,greenville,103589,rohit
1532564925,2018/07/25 19:28:45,6,deposit,catalina,196478,arc
1532564925,2018/07/25 19:28:45,337,withdrawal,catalina,134534,grodo
1532564924,2018/07/25 19:28:44,144,withdrawal,seattle,114745,james
1532564923,2018/07/25 19:28:43,473,deposit,james,108869,soc
1532564922,2018/07/25 19:28:42,457,deposit,bermuda,102512,sappy
1532564921,2018/07/25 19:28:41,264,deposit,darthmouth,163346,soc
1532564920,2018/07/25 19:28:40,154,withdrawal,margaritaville,127845,hurly
1532564919,2018/07/25 19:28:39,94,deposit,fresno,104748,slacker
1532564917,2018/07/25 19:28:37,408,withdrawal,seattle,120573,james
1532564915,2018/07/25 19:28:35,480,deposit,darthmouth,141961,robo
1532564915,2018/07/25 19:28:35,105,withdrawal,james,123215,tambo
1532564915,2018/07/25 19:28:35,181,withdrawal,fresno,126651,wolf
1532564914,2018/07/25 19:28:34,455,deposit,truthville,114544,grodo
1532564914,2018/07/25 19:28:34,306,deposit,fresno,184279,hopey
1532564913,2018/07/25 19:28:33,80,deposit,james,180929,dashful
1532564911,2018/07/25 19:28:31,436,deposit,fresno,109093,wolf
1532564910,2018/07/25 19:28:30,270,withdrawal,boston,145218,sam
1532564909,2018/07/25 19:28:29,230,deposit,seattle,100726,snow
1532564909,2018/07/25 19:28:29,68,withdrawal,bermuda,169758,mary
1532564908,2018/07/25 19:28:28,186,withdrawal,greenville,141839,james
1532564906,2018/07/25 19:28:26,152,deposit,boston,107557,rumpy
1532564905,2018/07/25 19:28:25,66,withdrawal,james,165756,moes
1532564905,2018/07/25 19:28:25,445,deposit,greenville,177036,slacker
1532564905,2018/07/25 19:28:25,424,withdrawal,greenville,187902,wolf
1532564903,2018/07/25 19:28:23,95,deposit,jamestown,182676,hurly
1532564903,2018/07/25 19:28:23,317,withdrawal,seattle,138197,rumpy
1532564901,2018/07/25 19:28:21,17,withdrawal,jamestown,109476,dashful
1532564901,2018/07/25 19:28:21,143,withdrawal,seattle,186394,leepy
1532564899,2018/07/25 19:28:19,296,withdrawal,fresno,148604,queen
1532564899,2018/07/25 19:28:19,183,withdrawal,seattle,110590,dashful
1532564898,2018/07/25 19:28:18,184,withdrawal,catalina,105388,arc
1532564896,2018/07/25 19:28:16,210,deposit,james,133460,moes
1532564896,2018/07/25 19:28:16,34,withdrawal,truthville,167318,grodo
1532564896,2018/07/25 19:28:16,197,deposit,seattle,164240,rohit
1532564894,2018/07/25 19:28:14,376,withdrawal,bermuda,139854,queen
1532564892,2018/07/25 19:28:12,352,deposit,truthville,179190,sappy
1532564892,2018/07/25 19:28:12,34,withdrawal,fresno,114295,barry
1532564891,2018/07/25 19:28:11,243,withdrawal,bermuda,171210,mary
1532564889,2018/07/25 19:28:09,410,deposit,seattle,112779,moes
1532564887,2018/07/25 19:28:07,216,withdrawal,james,135830,grodo
1532564886,2018/07/25 19:28:06,326,withdrawal,bermuda,133105,sleezy
1532564884,2018/07/25 19:28:04,212,deposit,catalina,191711,meg
1532564884,2018/07/25 19:28:04,117,withdrawal,truthville,101444,saint
1532564884,2018/07/25 19:28:04,273,deposit,jamestown,120575,james
1532564883,2018/07/25 19:28:03,12,withdrawal,greenville,146892,barry
1532564882,2018/07/25 19:28:02,473,withdrawal,margaritaville,197990,tambo
1532564880,2018/07/25 19:28:00,434,deposit,jamestown,106935,sam
1532564879,2018/07/25 19:27:59,102,deposit,seattle,109024,rohit
1532564878,2018/07/25 19:27:58,110,deposit,greenville,151960,sappy
1532564877,2018/07/25 19:27:57,236,deposit,greenville,116734,soc
1532564877,2018/07/25 19:27:57,234,withdrawal,truthville,113826,soc
1532564876,2018/07/25 19:27:56,310,deposit,boston,100243,barry
1532564874,2018/07/25 19:27:54,460,withdrawal,bermuda,184285,snow
1532564873,2018/07/25 19:27:53,335,withdrawal,truthville,155196,grodo
1532564872,2018/07/25 19:27:52,302,deposit,truthville,110036,grodo
1532564870,2018/07/25 19:27:50,120,withdrawal,fresno,190037,grodo
1532564868,2018/07/25 19:27:48,164,withdrawal,darthmouth,116769,grodo
1532564867,2018/07/25 19:27:47,43,withdrawal,boston,135502,slacker
1532564867,2018/07/25 19:27:47,352,withdrawal,jamestown,115423,wolf
1532564866,2018/07/25 19:27:46,73,withdrawal,catalina,141901,arc
1532564864,2018/07/25 19:27:44,258,withdrawal,greenville,115866,tambo
1532564863,2018/07/25 19:27:43,203,withdrawal,truthville,154601,saint
1532564861,2018/07/25 19:27:41,409,deposit,darthmouth,175313,hurly
1532564861,2018/07/25 19:27:41,345,deposit,fresno,110444,snow
1532564860,2018/07/25 19:27:40,364,withdrawal,truthville,179228,saint
1532564860,2018/07/25 19:27:40,330,withdrawal,fresno,152664,hopey
1532564860,2018/07/25 19:27:40,489,withdrawal,margaritaville,186299,moes
1532564858,2018/07/25 19:27:38,274,deposit,truthville,154951,robo
1532564857,2018/07/25 19:27:37,104,withdrawal,jamestown,178498,snow
1532564855,2018/07/25 19:27:35,345,deposit,fresno,154542,dashful
1532564853,2018/07/25 19:27:33,103,withdrawal,truthville,125637,saint
1532564852,2018/07/25 19:27:32,363,deposit,boston,180079,slacker
1532564850,2018/07/25 19:27:30,136,deposit,bermuda,158061,sam
1532564850,2018/07/25 19:27:30,210,withdrawal,boston,107478,grodo
1532564849,2018/07/25 19:27:29,491,withdrawal,darthmouth,130495,robo
1532564847,2018/07/25 19:27:27,105,deposit,fresno,110218,slacker
1532564846,2018/07/25 19:27:26,387,withdrawal,jamestown,106689,sleezy
1532564844,2018/07/25 19:27:24,360,deposit,seattle,141165,tambo
1532564844,2018/07/25 19:27:24,80,withdrawal,james,142657,mary
1532564842,2018/07/25 19:27:22,91,withdrawal,seattle,142249,mary
1532564841,2018/07/25 19:27:21,240,deposit,catalina,112234,arc
1532564840,2018/07/25 19:27:20,22,deposit,boston,183755,soc
1532564839,2018/07/25 19:27:19,328,deposit,darthmouth,105514,moes
1532564838,2018/07/25 19:27:18,433,withdrawal,james,164624,rohit
1532564838,2018/07/25 19:27:18,247,withdrawal,margaritaville,110896,barry
1532564837,2018/07/25 19:27:17,452,withdrawal,truthville,190906,saint
1532564836,2018/07/25 19:27:16,477,withdrawal,bermuda,155803,rohit
1532564836,2018/07/25 19:27:16,251,withdrawal,darthmouth,139562,sleezy
1532564835,2018/07/25 19:27:15,437,deposit,margaritaville,183679,rohit
1532564835,2018/07/25 19:27:15,453,deposit,bermuda,170836,moes
1532564835,2018/07/25 19:27:15,119,withdrawal,fresno,152312,leepy
1532564834,2018/07/25 19:27:14,323,deposit,darthmouth,121306,rohit
1532564833,2018/07/25 19:27:13,82,withdrawal,truthville,101885,saint
1532564831,2018/07/25 19:27:11,79,deposit,catalina,159093,arc
1532564829,2018/07/25 19:27:09,325,withdrawal,seattle,135128,james
1532564829,2018/07/25 19:27:09,146,deposit,truthville,156773,james
1532564827,2018/07/25 19:27:07,88,withdrawal,truthville,181530,saint
1532564825,2018/07/25 19:27:05,39,deposit,greenville,163978,slacker
1532564823,2018/07/25 19:27:03,477,deposit,catalina,101723,barry
1532564822,2018/07/25 19:27:02,455,deposit,truthville,131697,meg
1532564822,2018/07/25 19:27:02,165,deposit,seattle,168632,moes
1532564821,2018/07/25 19:27:01,202,withdrawal,seattle,178608,tambo
1532564820,2018/07/25 19:27:00,419,deposit,truthville,151441,moes
1532564820,2018/07/25 19:27:00,344,deposit,greenville,113869,wolf
1532564819,2018/07/25 19:26:59,90,withdrawal,james,121511,mary
1532564818,2018/07/25 19:26:58,498,withdrawal,truthville,105932,saint
1532564817,2018/07/25 19:26:57,62,deposit,bermuda,138352,hurly
1532564816,2018/07/25 19:26:56,345,withdrawal,darthmouth,194371,robo
1532564815,2018/07/25 19:26:55,282,withdrawal,fresno,169672,sappy
1532564814,2018/07/25 19:26:54,177,deposit,james,108200,hopey
1532564813,2018/07/25 19:26:53,455,deposit,margaritaville,109073,hopey
1532564812,2018/07/25 19:26:52,239,deposit,catalina,153679,dashful
1532564810,2018/07/25 19:26:50,152,deposit,fresno,176098,dashful
1532564810,2018/07/25 19:26:50,32,withdrawal,darthmouth,187889,sam
1532564809,2018/07/25 19:26:49,210,deposit,darthmouth,130147,grodo
1532564809,2018/07/25 19:26:49,4,withdrawal,margaritaville,124769,leepy
1532564809,2018/07/25 19:26:49,391,deposit,jamestown,138970,james
1532564808,2018/07/25 19:26:48,242,withdrawal,catalina,159285,dashful
1532564808,2018/07/25 19:26:48,267,withdrawal,truthville,109242,barry
1532564806,2018/07/25 19:26:46,449,deposit,fresno,146246,queen
1532564806,2018/07/25 19:26:46,255,withdrawal,margaritaville,129685,slacker
1532564805,2018/07/25 19:26:45,423,withdrawal,james,124447,leepy
1532564803,2018/07/25 19:26:43,389,deposit,bermuda,127178,snow
1532564803,2018/07/25 19:26:43,121,withdrawal,truthville,160171,saint
1532564802,2018/07/25 19:26:42,249,withdrawal,seattle,199422,meg
1532564802,2018/07/25 19:26:42,371,withdrawal,boston,148352,james
1532564800,2018/07/25 19:26:40,27,deposit,bermuda,107223,tambo
1532564800,2018/07/25 19:26:40,365,deposit,truthville,122422,hurly
1532564799,2018/07/25 19:26:39,230,withdrawal,greenville,150665,sleezy
1532564799,2018/07/25 19:26:39,23,deposit,truthville,100735,hopey
1532564797,2018/07/25 19:26:37,188,withdrawal,catalina,166300,arc
1532564795,2018/07/25 19:26:35,343,withdrawal,jamestown,185274,rohit
1532564794,2018/07/25 19:26:34,134,deposit,seattle,155715,wolf
1532564794,2018/07/25 19:26:34,17,deposit,jamestown,152334,sam
1532564792,2018/07/25 19:26:32,305,withdrawal,seattle,136097,queen
1532564791,2018/07/25 19:26:31,270,deposit,bermuda,173421,rumpy
1532564789,2018/07/25 19:26:29,215,deposit,margaritaville,187784,queen
1532564788,2018/07/25 19:26:28,124,withdrawal,james,192061,moes
1532564786,2018/07/25 19:26:26,246,withdrawal,seattle,141848,queen
1532564786,2018/07/25 19:26:26,17,deposit,bermuda,121283,sleezy
1532564785,2018/07/25 19:26:25,466,deposit,boston,128857,rohit
1532564784,2018/07/25 19:26:24,224,deposit,darthmouth,155285,sappy
1532564782,2018/07/25 19:26:22,282,deposit,boston,186465,rumpy
1532564781,2018/07/25 19:26:21,318,deposit,seattle,191542,sam
1532564781,2018/07/25 19:26:21,394,deposit,seattle,172103,sam
1532564780,2018/07/25 19:26:20,223,withdrawal,fresno,166325,wolf
1532564780,2018/07/25 19:26:20,371,withdrawal,catalina,136740,meg
1532564780,2018/07/25 19:26:20,365,deposit,greenville,170306,robo
1532564778,2018/07/25 19:26:18,461,deposit,boston,197413,meg
1532564778,2018/07/25 19:26:18,292,withdrawal,boston,179053,hurly
1532564776,2018/07/25 19:26:16,335,deposit,truthville,145376,grodo
1532564776,2018/07/25 19:26:16,334,withdrawal,bermuda,142172,queen
1532564775,2018/07/25 19:26:15,220,deposit,truthville,147079,soc
1532564774,2018/07/25 19:26:14,138,deposit,boston,193150,sam
1532564773,2018/07/25 19:26:13,291,withdrawal,greenville,179869,sleezy
1532564771,2018/07/25 19:26:11,249,deposit,truthville,142119,saint
1532564770,2018/07/25 19:26:10,335,withdrawal,catalina,163179,arc
1532564770,2018/07/25 19:26:10,251,deposit,james,187200,snow
